Year,Month,Day,Observed,Simulated
1969,6,15,2.214,4.74
1969,6,16,1.998,4.62
1969,6,17,1.854,4.51
1969,6,18,1.8,4.4
1969,6,19,1.6362,4.28
1969,6,20,1.3788,4.15
1969,6,21,1.1682,4.02
1969,6,22,1.1538,3.89
1969,6,23,1.1538,3.74
1969,6,24,1.197,3.59
1969,6,25,1.2528,3.44
1969,6,26,1.3644,3.29
1969,6,27,1.4508,3.15
1969,6,28,1.5354,3.02
1969,6,29,1.5768,2.91
1969,6,30,1.5768,2.82
1969,7,1,1.5354,2.75
1969,7,2,1.5066,2.67
1969,7,3,1.4508,2.6
1969,7,4,1.4364,2.53
1969,7,5,1.3518,2.46
1969,7,6,1.2672,2.4
1969,7,7,1.197,2.34
1969,7,8,1.1682,2.28
1969,7,9,1.1394,2.23
1969,7,10,1.1124,2.19
1969,7,11,1.0692,2.15
1969,7,12,0.9576,2.11
1969,7,13,0.9108,2.05
1969,7,14,0.8748,2
1969,7,15,0.828,1.95
1969,7,16,0.7812,1.91
1969,7,17,0.7578,1.89
1969,7,18,0.7344,1.87
1969,7,19,0.7236,1.84
1969,7,20,0.7344,1.81
1969,7,21,0.7236,1.78
1969,7,22,0.7128,1.74
1969,7,23,0.7128,1.7
1969,7,24,0.7128,1.65
1969,7,25,0.7236,1.61
1969,7,26,0.7236,1.56
1969,7,27,0.7236,1.53
1969,7,28,0.7128,1.51
1969,7,29,0.6894,1.49
1969,7,30,0.6426,1.46
1969,7,31,0.6552,1.42
1969,8,1,0.6552,1.38
1969,8,2,0.6426,1.34
1969,8,3,0.6426,1.3
1969,8,4,0.6426,1.26
1969,8,5,0.6318,1.22
1969,8,6,0.621,1.19
1969,8,7,0.6084,1.16
1969,8,8,0.5868,1.13
1969,8,9,0.5634,1.1
1969,8,10,0.5454,1.07
1969,8,11,0.5454,1.04
1969,8,12,0.5364,1.01
1969,8,13,0.5256,0.978
1969,8,14,0.5256,0.951
1969,8,15,0.5256,0.928
1969,8,16,0.5166,0.907
1969,8,17,0.5166,0.887
1969,8,18,0.5256,0.868
1969,8,19,0.5256,0.849
1969,8,20,0.5256,0.832
1969,8,21,0.5256,0.816
1969,8,22,0.5256,0.803
1969,8,23,0.5364,0.789
1969,8,24,0.5256,0.776
1969,8,25,0.5256,0.768
1969,8,26,0.5256,0.765
1969,8,27,0.5166,0.762
1969,8,28,0.5076,0.763
1969,8,29,0.5076,0.774
1969,8,30,0.5076,0.792
1969,8,31,0.5076,0.808
1969,9,1,0.4968,0.825
1969,9,2,0.5076,0.842
1969,9,3,0.5166,0.858
1969,9,4,0.5166,0.874
1969,9,5,0.5256,0.891
1969,9,6,0.5742,0.902
1969,9,7,0.621,0.901
1969,9,8,0.6768,0.889
1969,9,9,0.7812,0.87
1969,9,10,0.8388,0.848
1969,9,11,0.8514,0.826
1969,9,12,0.8388,0.806
1969,9,13,0.8388,0.79
1969,9,14,0.8388,0.778
1969,9,15,0.828,0.773
1969,9,16,0.8154,0.769
1969,9,17,0.828,0.763
1969,9,18,0.8622,0.755
1969,9,19,0.9108,0.749
1969,9,20,0.945,0.748
1969,9,21,0.9684,0.752
1969,9,22,0.9576,0.763
1969,9,23,0.9108,0.775
1969,9,24,0.8748,0.783
1969,9,25,0.8388,0.783
1969,9,26,0.8046,0.777
1969,9,27,0.7686,0.769
1969,9,28,0.7236,0.761
1969,9,29,0.7002,0.755
1969,9,30,0.6768,0.747
1969,10,1,0.6552,0.739
1969,10,2,0.6426,0.73
1969,10,3,0.6318,0.722
1969,10,4,0.6084,0.712
1969,10,5,0.5976,0.698
1969,10,6,0.5868,0.683
1969,10,7,0.5742,0.666
1969,10,8,0.5634,0.651
1969,10,9,0.5454,0.635
1969,10,10,0.5364,0.62
1969,10,11,0.5256,0.605
1969,10,12,0.5166,0.591
1969,10,13,0.5166,0.579
1969,10,14,0.5166,0.571
1969,10,15,0.504,0.564
1969,10,16,0.4968,0.558
1969,10,17,0.5094,0.552
1969,10,18,0.432,0.544
1969,10,19,0.3312,0.536
1969,10,20,0.3186,0.527
1969,10,21,0.3096,0.517
1969,10,22,0.3024,0.507
1969,10,23,0.306,0.496
1969,10,24,0.3006,0.486
1969,10,25,0.3132,0.475
1969,10,26,0.3384,0.465
1969,10,27,0.3672,0.455
1969,10,28,0.3762,0.446
1969,10,29,0.3852,0.437
1969,10,30,0.3906,0.428
1969,10,31,0.3942,0.419
1969,11,1,0.3942,0.41
1969,11,2,0.4068,0.402
1969,11,3,0.4014,0.394
1969,11,4,0.3978,0.386
1969,11,5,0.3924,0.379
1969,11,6,0.387,0.371
1969,11,7,0.3888,0.364
1969,11,8,0.3798,0.357
1969,11,9,0.369,0.35
1969,11,10,0.36,0.344
1969,11,11,0.3546,0.337
1969,11,12,0.3438,0.331
1969,11,13,0.3528,0.325
1969,11,14,0.3456,0.319
1969,11,15,0.3402,0.313
1969,11,16,0.3366,0.308
1969,11,17,0.3312,0.302
1969,11,18,0.3276,0.297
1969,11,19,0.324,0.292
1969,11,20,0.3186,0.287
1969,11,21,0.315,0.282
1969,11,22,0.324,0.277
1969,11,23,0.324,0.272
1969,11,24,0.3186,0.267
1969,11,25,0.3168,0.263
1969,11,26,0.3168,0.258
1969,11,27,0.315,0.254
1969,11,28,0.3132,0.25
1969,11,29,0.3132,0.246
1969,11,30,0.3114,0.242
1969,12,1,0.3114,0.238
1969,12,2,0.3096,0.234
1969,12,3,0.3078,0.23
1969,12,4,0.3078,0.227
1969,12,5,0.306,0.223
1969,12,6,0.3042,0.22
1969,12,7,0.3042,0.216
1969,12,8,0.3024,0.213
1969,12,9,0.3024,0.21
1969,12,10,0.3006,0.207
1969,12,11,0.2988,0.203
1969,12,12,0.2988,0.2
1969,12,13,0.297,0.197
1969,12,14,0.2952,0.194
1969,12,15,0.2952,0.191
1969,12,16,0.2934,0.189
1969,12,17,0.2916,0.186
1969,12,18,0.2916,0.183
1969,12,19,0.2898,0.181
1969,12,20,0.288,0.178
1969,12,21,0.288,0.175
1969,12,22,0.2862,0.173
1969,12,23,0.2844,0.171
1969,12,24,0.2844,0.168
1969,12,25,0.2826,0.166
1969,12,26,0.2808,0.163
1969,12,27,0.2808,0.161
1969,12,28,0.279,0.159
1969,12,29,0.2772,0.157
1969,12,30,0.2772,0.155
1969,12,31,0.2754,0.153
1970,1,1,0.2736,0.151
1970,1,2,0.2736,0.149
1970,1,3,0.2718,0.147
1970,1,4,0.2718,0.145
1970,1,5,0.27,0.143
1970,1,6,0.2682,0.141
1970,1,7,0.2682,0.139
1970,1,8,0.2664,0.137
1970,1,9,0.2646,0.136
1970,1,10,0.2646,0.134
1970,1,11,0.2628,0.132
1970,1,12,0.261,0.13
1970,1,13,0.261,0.129
1970,1,14,0.2592,0.127
1970,1,15,0.2574,0.126
1970,1,16,0.2574,0.124
1970,1,17,0.2556,0.122
1970,1,18,0.2538,0.121
1970,1,19,0.2538,0.119
1970,1,20,0.252,0.118
1970,1,21,0.252,0.117
1970,1,22,0.2502,0.115
1970,1,23,0.2484,0.114
1970,1,24,0.2484,0.112
1970,1,25,0.2466,0.111
1970,1,26,0.2448,0.11
1970,1,27,0.2448,0.108
1970,1,28,0.243,0.107
1970,1,29,0.2412,0.106
1970,1,30,0.2412,0.105
1970,1,31,0.2394,0.104
1970,2,1,0.2358,0.102
1970,2,2,0.234,0.101
1970,2,3,0.2304,0.1
1970,2,4,0.2268,0.0989
1970,2,5,0.225,0.0978
1970,2,6,0.2214,0.0967
1970,2,7,0.2196,0.0956
1970,2,8,0.2178,0.0946
1970,2,9,0.216,0.0935
1970,2,10,0.2142,0.0925
1970,2,11,0.2124,0.0915
1970,2,12,0.2106,0.0905
1970,2,13,0.2088,0.0895
1970,2,14,0.207,0.0886
1970,2,15,0.2052,0.0876
1970,2,16,0.2034,0.0866
1970,2,17,0.2016,0.0857
1970,2,18,0.1998,0.0848
1970,2,19,0.198,0.0839
1970,2,20,0.1962,0.083
1970,2,21,0.1944,0.0822
1970,2,22,0.1926,0.0813
1970,2,23,0.1908,0.0805
1970,2,24,0.189,0.0796
1970,2,25,0.1872,0.0788
1970,2,26,0.1854,0.078
1970,2,27,0.1872,0.0772
1970,2,28,0.189,0.0764
1970,3,1,0.1908,0.0756
1970,3,2,0.1926,0.0748
1970,3,3,0.1944,0.0741
1970,3,4,0.1962,0.0734
1970,3,5,0.1998,0.0726
1970,3,6,0.2016,0.0719
1970,3,7,0.2034,0.0712
1970,3,8,0.2052,0.0705
1970,3,9,0.207,0.0698
1970,3,10,0.2088,0.0691
1970,3,11,0.2106,0.0684
1970,3,12,0.2106,0.0677
1970,3,13,0.2106,0.0671
1970,3,14,0.2106,0.0664
1970,3,15,0.2106,0.0658
1970,3,16,0.2106,0.0652
1970,3,17,0.2106,0.0646
1970,3,18,0.2106,0.0639
1970,3,19,0.2106,0.0633
1970,3,20,0.2106,0.0627
1970,3,21,0.2106,0.0622
1970,3,22,0.2106,0.0616
1970,3,23,0.2106,0.061
1970,3,24,0.2106,0.0605
1970,3,25,0.2106,0.0599
1970,3,26,0.2106,0.0593
1970,3,27,0.2106,0.0588
1970,3,28,0.2106,0.0583
1970,3,29,0.2106,0.0577
1970,3,30,0.2106,0.0572
1970,3,31,0.2106,0.0567
1970,4,1,0.2088,0.0563
1970,4,2,0.2088,0.0559
1970,4,3,0.2088,0.0554
1970,4,4,0.2088,0.0549
1970,4,5,0.207,0.0544
1970,4,6,0.207,0.0539
1970,4,7,0.207,0.0535
1970,4,8,0.207,0.053
1970,4,9,0.207,0.0525
1970,4,10,0.2052,0.0521
1970,4,11,0.2052,0.052
1970,4,12,0.207,0.0519
1970,4,13,0.207,0.0518
1970,4,14,0.2088,0.0515
1970,4,15,0.2106,0.0512
1970,4,16,0.2106,0.051
1970,4,17,0.2124,0.051
1970,4,18,0.2142,0.0511
1970,4,19,0.216,0.051
1970,4,20,0.216,0.0508
1970,4,21,0.2178,0.0504
1970,4,22,0.2196,0.05
1970,4,23,0.2196,0.0496
1970,4,24,0.2214,0.0492
1970,4,25,0.2232,0.0488
1970,4,26,0.2232,0.0483
1970,4,27,0.225,0.0479
1970,4,28,0.2268,0.0475
1970,4,29,0.2286,0.0471
1970,4,30,0.2286,0.0467
1970,5,1,0.2304,0.0464
1970,5,2,0.2322,0.046
1970,5,3,0.2322,0.0456
1970,5,4,0.234,0.0453
1970,5,5,0.2358,0.0449
1970,5,6,0.2358,0.0445
1970,5,7,0.2376,0.0442
1970,5,8,0.2394,0.0438
1970,5,9,0.2412,0.0435
1970,5,10,0.2412,0.0431
1970,5,11,0.243,0.0428
1970,5,12,0.2448,0.0424
1970,5,13,0.2448,0.0421
1970,5,14,0.2466,0.0417
1970,5,15,0.2484,0.0414
1970,5,16,0.2484,0.0411
1970,5,17,0.2502,0.0408
1970,5,18,0.252,0.0406
1970,5,19,0.252,0.0403
1970,5,20,0.2538,0.04
1970,5,21,0.2556,0.0397
1970,5,22,0.2574,0.0399
1970,5,23,0.2574,0.0507
1970,5,24,0.2592,0.102
1970,5,25,0.2736,0.21
1970,5,26,0.2898,0.35
1970,5,27,0.3096,0.486
1970,5,28,0.3438,0.563
1970,5,29,0.3978,0.637
1970,5,30,0.4932,0.679
1970,5,31,0.639,0.727
1970,6,1,0.855,0.834
1970,6,2,1.1412,1.05
1970,6,3,1.404,1.42
1970,6,4,1.755,1.98
1970,6,5,2.196,2.64
1970,6,6,3.24,3.26
1970,6,7,6.354,3.75
1970,6,8,6.21,4.17
1970,6,9,5.742,4.56
1970,6,10,5.58,4.89
1970,6,11,5.526,5.11
1970,6,12,5.112,5.19
1970,6,13,4.338,5.15
1970,6,14,3.726,5.01
1970,6,15,3.168,4.81
1970,6,16,2.844,4.59
1970,6,17,2.538,4.35
1970,6,18,2.448,4.13
1970,6,19,2.286,3.93
1970,6,20,2.232,3.74
1970,6,21,2.088,3.61
1970,6,22,2.088,3.49
1970,6,23,2.088,3.38
1970,6,24,2.088,3.26
1970,6,25,2.07,3.15
1970,6,26,1.944,3.05
1970,6,27,1.8,2.97
1970,6,28,1.665,2.9
1970,6,29,1.5354,2.84
1970,6,30,1.4598,2.76
1970,7,1,1.4076,2.67
1970,7,2,1.3698,2.57
1970,7,3,1.3338,2.46
1970,7,4,1.296,2.36
1970,7,5,1.2726,2.27
1970,7,6,1.2474,2.18
1970,7,7,1.1988,2.1
1970,7,8,1.1502,2.02
1970,7,9,1.1268,1.95
1970,7,10,1.0926,1.88
1970,7,11,1.0692,1.81
1970,7,12,1.0476,1.75
1970,7,13,1.035,1.7
1970,7,14,1.0008,1.68
1970,7,15,1.0008,1.68
1970,7,16,0.9684,1.67
1970,7,17,0.9684,1.65
1970,7,18,0.9342,1.62
1970,7,19,0.9216,1.6
1970,7,20,0.9,1.6
1970,7,21,0.8892,1.61
1970,7,22,0.8892,1.63
1970,7,23,0.8676,1.62
1970,7,24,0.8676,1.6
1970,7,25,0.8442,1.56
1970,7,26,0.8226,1.51
1970,7,27,0.7902,1.47
1970,7,28,0.7614,1.43
1970,7,29,0.7506,1.39
1970,7,30,0.7308,1.35
1970,7,31,0.72,1.31
1970,8,1,0.6804,1.27
1970,8,2,0.6606,1.23
1970,8,3,0.6408,1.2
1970,8,4,0.63,1.17
1970,8,5,0.612,1.15
1970,8,6,0.6012,1.12
1970,8,7,0.6012,1.1
1970,8,8,0.5922,1.07
1970,8,9,0.5832,1.04
1970,8,10,0.567,1.02
1970,8,11,0.558,0.993
1970,8,12,0.549,0.968
1970,8,13,0.5328,0.944
1970,8,14,0.5148,0.921
1970,8,15,0.4968,0.899
1970,8,16,0.4716,0.882
1970,8,17,0.4968,0.867
1970,8,18,0.4878,0.852
1970,8,19,0.4788,0.836
1970,8,20,0.4716,0.817
1970,8,21,0.4626,0.799
1970,8,22,0.4536,0.779
1970,8,23,0.4536,0.761
1970,8,24,0.4446,0.743
1970,8,25,0.4536,0.725
1970,8,26,0.5058,0.71
1970,8,27,0.5148,0.7
1970,8,28,0.5328,0.693
1970,8,29,0.513,0.683
1970,8,30,0.549,0.673
1970,8,31,0.5922,0.662
1970,9,1,0.621,0.651
1970,9,2,0.6912,0.639
1970,9,3,0.7704,0.627
1970,9,4,0.8892,0.616
1970,9,5,1.0008,0.604
1970,9,6,1.0134,0.594
1970,9,7,1.0008,0.586
1970,9,8,1.0584,0.577
1970,9,9,1.035,0.566
1970,9,10,1.0134,0.555
1970,9,11,0.9792,0.543
1970,9,12,0.9216,0.531
1970,9,13,0.8784,0.519
1970,9,14,0.8334,0.508
1970,9,15,0.7902,0.497
1970,9,16,0.7614,0.486
1970,9,17,0.72,0.476
1970,9,18,0.5004,0.466
1970,9,19,0.6606,0.457
1970,9,20,0.63,0.448
1970,9,21,0.612,0.44
1970,9,22,0.6012,0.432
1970,9,23,0.5832,0.425
1970,9,24,0.5832,0.419
1970,9,25,0.5922,0.413
1970,9,26,0.6012,0.408
1970,9,27,0.612,0.402
1970,9,28,0.6012,0.397
1970,9,29,0.6012,0.394
1970,9,30,0.6606,0.393
1970,10,1,0.7002,0.392
1970,10,2,0.7902,0.389
1970,10,3,0.7812,0.386
1970,10,4,0.7974,0.382
1970,10,5,0.765,0.378
1970,10,6,0.6894,0.375
1970,10,7,0.7488,0.374
1970,10,8,0.6624,0.373
1970,10,9,0.5796,0.371
1970,10,10,0.5112,0.366
1970,10,11,0.4698,0.36
1970,10,12,0.459,0.354
1970,10,13,0.477,0.347
1970,10,14,0.4896,0.341
1970,10,15,0.5148,0.334
1970,10,16,0.5112,0.328
1970,10,17,0.5202,0.322
1970,10,18,0.5202,0.316
1970,10,19,0.5202,0.311
1970,10,20,0.5202,0.305
1970,10,21,0.5238,0.3
1970,10,22,0.5148,0.303
1970,10,23,0.5094,0.327
1970,10,24,0.504,0.359
1970,10,25,0.4986,0.38
1970,10,26,0.5058,0.394
1970,10,27,0.4914,0.409
1970,10,28,0.477,0.427
1970,10,29,0.477,0.458
1970,10,30,0.468,0.506
1970,10,31,0.459,0.55
1970,11,1,0.4482,0.579
1970,11,2,0.4392,0.597
1970,11,3,0.4356,0.607
1970,11,4,0.4446,0.612
1970,11,5,0.441,0.613
1970,11,6,0.4302,0.61
1970,11,7,0.4212,0.602
1970,11,8,0.4212,0.59
1970,11,9,0.4158,0.577
1970,11,10,0.4068,0.563
1970,11,11,0.4014,0.55
1970,11,12,0.396,0.538
1970,11,13,0.3924,0.526
1970,11,14,0.378,0.514
1970,11,15,0.369,0.503
1970,11,16,0.36,0.492
1970,11,17,0.3492,0.481
1970,11,18,0.3456,0.471
1970,11,19,0.3402,0.461
1970,11,20,0.3366,0.451
1970,11,21,0.3312,0.442
1970,11,22,0.3276,0.433
1970,11,23,0.3312,0.424
1970,11,24,0.3366,0.415
1970,11,25,0.333,0.407
1970,11,26,0.3366,0.399
1970,11,27,0.342,0.391
1970,11,28,0.3456,0.383
1970,11,29,0.351,0.376
1970,11,30,0.3564,0.368
1970,12,1,0.3474,0.361
1970,12,2,0.3474,0.354
1970,12,3,0.3474,0.348
1970,12,4,0.3474,0.341
1970,12,5,0.3474,0.335
1970,12,6,0.3348,0.329
1970,12,7,0.3348,0.323
1970,12,8,0.3528,0.317
1970,12,9,0.3348,0.311
1970,12,10,0.3258,0.305
1970,12,11,0.3258,0.3
1970,12,12,0.3294,0.295
1970,12,13,0.3294,0.29
1970,12,14,0.3276,0.285
1970,12,15,0.3276,0.28
1970,12,16,0.3258,0.275
1970,12,17,0.3258,0.27
1970,12,18,0.324,0.266
1970,12,19,0.324,0.261
1970,12,20,0.3222,0.257
1970,12,21,0.3222,0.252
1970,12,22,0.3204,0.248
1970,12,23,0.3204,0.244
1970,12,24,0.3186,0.24
1970,12,25,0.3186,0.236
1970,12,26,0.3186,0.233
1970,12,27,0.3168,0.229
1970,12,28,0.3168,0.225
1970,12,29,0.315,0.222
1970,12,30,0.315,0.218
1970,12,31,0.3132,0.215
1971,1,1,0.3132,0.212
1971,1,2,0.3114,0.208
1971,1,3,0.3114,0.205
1971,1,4,0.3096,0.202
1971,1,5,0.3096,0.199
1971,1,6,0.3078,0.196
1971,1,7,0.3078,0.193
1971,1,8,0.3078,0.19
1971,1,9,0.306,0.187
1971,1,10,0.306,0.185
1971,1,11,0.3042,0.182
1971,1,12,0.3042,0.179
1971,1,13,0.3024,0.177
1971,1,14,0.3024,0.174
1971,1,15,0.3006,0.172
1971,1,16,0.3006,0.17
1971,1,17,0.2988,0.167
1971,1,18,0.2988,0.165
1971,1,19,0.297,0.163
1971,1,20,0.297,0.16
1971,1,21,0.297,0.158
1971,1,22,0.2952,0.156
1971,1,23,0.2952,0.154
1971,1,24,0.2934,0.152
1971,1,25,0.2934,0.15
1971,1,26,0.2934,0.148
1971,1,27,0.2916,0.146
1971,1,28,0.2916,0.144
1971,1,29,0.2898,0.142
1971,1,30,0.2898,0.14
1971,1,31,0.2898,0.138
1971,2,1,0.2898,0.137
1971,2,2,0.2898,0.135
1971,2,3,0.2898,0.133
1971,2,4,0.288,0.131
1971,2,5,0.288,0.13
1971,2,6,0.288,0.128
1971,2,7,0.288,0.126
1971,2,8,0.288,0.125
1971,2,9,0.288,0.123
1971,2,10,0.288,0.122
1971,2,11,0.288,0.12
1971,2,12,0.2862,0.119
1971,2,13,0.2862,0.117
1971,2,14,0.2862,0.116
1971,2,15,0.2862,0.115
1971,2,16,0.2862,0.113
1971,2,17,0.2862,0.112
1971,2,18,0.2862,0.111
1971,2,19,0.2862,0.109
1971,2,20,0.2844,0.108
1971,2,21,0.2844,0.107
1971,2,22,0.2844,0.106
1971,2,23,0.2844,0.104
1971,2,24,0.2844,0.103
1971,2,25,0.2844,0.102
1971,2,26,0.2844,0.101
1971,2,27,0.2844,0.0996
1971,2,28,0.2844,0.0985
1971,3,1,0.2826,0.0974
1971,3,2,0.2826,0.0963
1971,3,3,0.2826,0.0952
1971,3,4,0.2826,0.0942
1971,3,5,0.2826,0.0932
1971,3,6,0.2826,0.0921
1971,3,7,0.2826,0.0911
1971,3,8,0.2826,0.0901
1971,3,9,0.2808,0.0891
1971,3,10,0.2808,0.0881
1971,3,11,0.2808,0.0872
1971,3,12,0.2808,0.0862
1971,3,13,0.2808,0.0853
1971,3,14,0.2808,0.0844
1971,3,15,0.2808,0.0835
1971,3,16,0.2808,0.0826
1971,3,17,0.279,0.0818
1971,3,18,0.279,0.0809
1971,3,19,0.279,0.0801
1971,3,20,0.279,0.0793
1971,3,21,0.279,0.0784
1971,3,22,0.279,0.0777
1971,3,23,0.279,0.0769
1971,3,24,0.2808,0.0761
1971,3,25,0.2808,0.0753
1971,3,26,0.2808,0.0745
1971,3,27,0.2808,0.0738
1971,3,28,0.2808,0.073
1971,3,29,0.2826,0.0723
1971,3,30,0.2826,0.0716
1971,3,31,0.2826,0.0709
1971,4,1,0.2826,0.0702
1971,4,2,0.2826,0.0695
1971,4,3,0.2826,0.0688
1971,4,4,0.2844,0.0681
1971,4,5,0.2844,0.0675
1971,4,6,0.2844,0.0668
1971,4,7,0.2844,0.0662
1971,4,8,0.2844,0.0656
1971,4,9,0.2862,0.0649
1971,4,10,0.2862,0.0643
1971,4,11,0.2862,0.0637
1971,4,12,0.2862,0.0631
1971,4,13,0.2862,0.0625
1971,4,14,0.288,0.0619
1971,4,15,0.288,0.0613
1971,4,16,0.288,0.0608
1971,4,17,0.2898,0.0602
1971,4,18,0.2934,0.0597
1971,4,19,0.2934,0.0591
1971,4,20,0.2934,0.0586
1971,4,21,0.2934,0.058
1971,4,22,0.297,0.0575
1971,4,23,0.297,0.057
1971,4,24,0.297,0.0565
1971,4,25,0.297,0.056
1971,4,26,0.297,0.0555
1971,4,27,0.297,0.055
1971,4,28,0.3006,0.0545
1971,4,29,0.3006,0.054
1971,4,30,0.3006,0.0535
1971,5,1,0.3006,0.053
1971,5,2,0.3042,0.0528
1971,5,3,0.2934,0.053
1971,5,4,0.297,0.0539
1971,5,5,0.3024,0.0574
1971,5,6,0.306,0.0599
1971,5,7,0.306,0.0614
1971,5,8,0.3096,0.0628
1971,5,9,0.3096,0.0642
1971,5,10,0.3096,0.066
1971,5,11,0.3096,0.0681
1971,5,12,0.3096,0.0699
1971,5,13,0.3114,0.0708
1971,5,14,0.3114,0.071
1971,5,15,0.3222,0.0749
1971,5,16,0.3348,0.109
1971,5,17,0.3492,0.187
1971,5,18,0.3672,0.263
1971,5,19,0.4446,0.281
1971,5,20,0.6102,0.275
1971,5,21,0.7776,0.264
1971,5,22,0.945,0.255
1971,5,23,1.0764,0.251
1971,5,24,1.2888,0.263
1971,5,25,1.5876,0.316
1971,5,26,2.016,0.382
1971,5,27,2.466,0.416
1971,5,28,2.79,0.446
1971,5,29,3.15,0.546
1971,5,30,3.474,0.68
1971,5,31,3.906,0.875
1971,6,1,4.428,1.07
1971,6,2,4.932,1.23
1971,6,3,5.616,1.36
1971,6,4,6.48,1.46
1971,6,5,7.38,1.57
1971,6,6,8.73,1.73
1971,6,7,6.804,2.02
1971,6,8,5.85,2.45
1971,6,9,4.968,2.93
1971,6,10,4.68,3.49
1971,6,11,4.554,4.06
1971,6,12,4.464,4.46
1971,6,13,4.41,4.8
1971,6,14,4.374,5.17
1971,6,15,4.32,5.48
1971,6,16,4.14,5.64
1971,6,17,3.618,5.65
1971,6,18,3.312,5.55
1971,6,19,3.024,5.44
1971,6,20,2.862,5.35
1971,6,21,2.88,5.28
1971,6,22,2.88,5.18
1971,6,23,2.844,5.1
1971,6,24,2.754,5.07
1971,6,25,2.646,5.08
1971,6,26,2.574,5.08
1971,6,27,2.502,5.06
1971,6,28,2.502,5.02
1971,6,29,2.43,4.96
1971,6,30,2.466,4.88
1971,7,1,2.394,4.82
1971,7,2,2.286,4.75
1971,7,3,2.142,4.65
1971,7,4,2.124,4.51
1971,7,5,2.142,4.34
1971,7,6,2.232,4.15
1971,7,7,2.34,3.97
1971,7,8,2.376,3.78
1971,7,9,2.502,3.6
1971,7,10,2.394,3.44
1971,7,11,2.304,3.28
1971,7,12,2.106,3.14
1971,7,13,1.908,3
1971,7,14,1.773,2.87
1971,7,15,1.6524,2.75
1971,7,16,1.5354,2.63
1971,7,17,1.5876,2.52
1971,7,18,1.4976,2.42
1971,7,19,1.4598,2.32
1971,7,20,1.26,2.23
1971,7,21,1.1628,2.14
1971,7,22,1.1376,2.06
1971,7,23,1.08,1.98
1971,7,24,1.0476,1.92
1971,7,25,1.0134,1.87
1971,7,26,0.99,1.83
1971,7,27,0.9558,1.77
1971,7,28,0.9108,1.72
1971,7,29,0.8676,1.67
1971,7,30,0.8334,1.63
1971,7,31,0.8226,1.61
1971,8,1,0.801,1.61
1971,8,2,0.801,1.6
1971,8,3,0.801,1.58
1971,8,4,0.8118,1.55
1971,8,5,0.8118,1.52
1971,8,6,0.8226,1.49
1971,8,7,0.8334,1.47
1971,8,8,0.8442,1.45
1971,8,9,0.8568,1.43
1971,8,10,0.8442,1.41
1971,8,11,0.8676,1.38
1971,8,12,0.8784,1.35
1971,8,13,0.8676,1.32
1971,8,14,0.8334,1.3
1971,8,15,0.801,1.28
1971,8,16,0.7812,1.25
1971,8,17,0.7308,1.23
1971,8,18,0.711,1.21
1971,8,19,0.72,1.18
1971,8,20,0.7002,1.15
1971,8,21,0.6912,1.13
1971,8,22,0.6804,1.11
1971,8,23,0.6606,1.08
1971,8,24,0.6696,1.05
1971,8,25,0.6804,1.03
1971,8,26,0.6804,1.03
1971,8,27,0.6804,1.04
1971,8,28,0.7002,1.04
1971,8,29,0.72,1.03
1971,8,30,0.7398,1.02
1971,8,31,0.7614,1.01
1971,9,1,0.7704,1.01
1971,9,2,0.7812,1.02
1971,9,3,0.7902,1.02
1971,9,4,0.7902,1.02
1971,9,5,0.801,1
1971,9,6,0.8226,0.978
1971,9,7,0.945,0.955
1971,9,8,1.0476,0.934
1971,9,9,1.1376,0.915
1971,9,10,1.1988,0.898
1971,9,11,1.2474,0.879
1971,9,12,1.26,0.86
1971,9,13,1.2474,0.84
1971,9,14,1.2348,0.823
1971,9,15,1.1862,0.808
1971,9,16,1.1376,0.793
1971,9,17,1.1376,0.778
1971,9,18,1.08,0.761
1971,9,19,1.035,0.743
1971,9,20,1.0008,0.725
1971,9,21,0.9684,0.708
1971,9,22,0.9342,0.692
1971,9,23,0.9108,0.679
1971,9,24,0.9,0.666
1971,9,25,0.8568,0.652
1971,9,26,0.8892,0.639
1971,9,27,0.9,0.626
1971,9,28,0.9108,0.621
1971,9,29,0.9108,0.625
1971,9,30,0.8892,0.645
1971,10,1,0.8568,0.665
1971,10,2,0.828,0.663
1971,10,3,0.8622,0.65
1971,10,4,0.8748,0.639
1971,10,5,0.855,0.632
1971,10,6,0.8352,0.633
1971,10,7,0.8082,0.634
1971,10,8,0.7596,0.63
1971,10,9,0.7434,0.621
1971,10,10,0.747,0.61
1971,10,11,0.756,0.599
1971,10,12,0.7164,0.591
1971,10,13,0.6984,0.583
1971,10,14,0.666,0.573
1971,10,15,0.612,0.564
1971,10,16,0.558,0.553
1971,10,17,0.4896,0.542
1971,10,18,0.4806,0.531
1971,10,19,0.4644,0.52
1971,10,20,0.4194,0.509
1971,10,21,0.396,0.499
1971,10,22,0.3816,0.488
1971,10,23,0.3852,0.478
1971,10,24,0.3816,0.468
1971,10,25,0.3888,0.458
1971,10,26,0.3888,0.448
1971,10,27,0.3888,0.439
1971,10,28,0.396,0.43
1971,10,29,0.4158,0.421
1971,10,30,0.4428,0.412
1971,10,31,0.4716,0.404
1971,11,1,0.5328,0.396
1971,11,2,0.576,0.388
1971,11,3,0.6012,0.38
1971,11,4,0.6462,0.373
1971,11,5,0.6732,0.366
1971,11,6,0.702,0.367
1971,11,7,0.7092,0.365
1971,11,8,0.7164,0.36
1971,11,9,0.7164,0.354
